upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_vivienda,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_luz_electrica,vivi_linea_fija,vivi_celular,vivi_banho,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_personal_domestico,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_tiene_trabajo,jefe_quiere_trabajo,jefe_caja_jubilacion1
4918,6,1,2018,270,1350,6,2,4557833.333333334,488172,239969,1,4,3,4,5,1,2,2,11,7,1,6,1,1,2,1,4,3,1,1,1,6,6,1,1,1,1,1,1,6,6,1,6,1,1,1,1,1,1,2,0,1,1,3,0,2,2,0,2,3,0,5,0,50,3,12,2,7,1,3,1,0,6
4918,11,1,2018,237,1185,6,2,2198631.369899786,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,2,1,2,3,1,1,1,6,1,1,1,1,1,1,1,6,6,1,6,1,1,1,1,1,1,2,0,1,1,3,0,2,2,0,3,2,0,5,0,39,3,10,1,7,1,3,1,0,6
4918,12,1,2018,238,952,6,2,1762609.75,488172,239969,1,4,3,3,5,4,2,2,2,2,1,6,1,1,2,1,2,2,1,1,6,6,6,6,1,1,1,1,1,6,6,1,6,1,1,6,1,6,1,4,0,0,1,3,0,1,1,0,2,2,0,4,0,44,2,9,2,7,1,3,1,0,6
4918,14,1,2018,281,843,6,2,6876666.666666667,488172,239969,1,1,1,4,5,4,2,2,2,2,1,6,1,1,2,1,2,2,1,1,6,6,6,1,1,1,1,1,1,6,1,1,6,1,6,1,6,1,1,2,0,1,0,2,0,1,1,0,1,2,1,3,0,38,1,6,2,7,1,4,1,0,6
4940,22,1,2018,168,504,6,2,1181143.8356164426,488172,239969,1,3,2,3,4,3,3,2,3,2,1,6,1,1,7,1,1,1,1,1,6,6,6,6,6,1,1,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,1,2,2,0,2,1,2,0,3,0,82,1,0,1,7,6,3,1,0,6
4940,24,1,2018,229,916,6,2,429234.4259621672,488172,239969,1,4,3,3,4,3,2,2,2,2,1,6,1,1,7,1,1,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,4,0,0,0,4,0,0,0,0,1,3,0,4,0,55,1,6,1,7,1,4,1,0,6
4940,25,1,2018,267,1335,6,2,326891.2589693424,488172,239969,1,3,3,3,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,0,2,3,0,2,2,0,2,3,1,5,0,58,1,3,2,7,1,4,1,0,6
4940,26,1,2018,273,1911,6,2,535142.4471158346,488172,239969,1,4,3,3,4,3,2,2,2,2,1,6,1,1,2,1,1,7,1,1,6,6,6,1,1,1,6,1,1,6,6,6,6,6,6,6,6,1,1,2,0,0,2,5,0,2,2,0,3,4,1,7,1,47,2,6,1,7,1,4,1,0,6
4940,27,1,2018,231,924,6,2,410720.11578604195,488172,239969,1,2,2,3,1,4,2,2,2,2,1,6,1,1,7,1,1,4,1,1,6,6,6,1,1,1,6,6,1,1,6,6,6,1,6,6,6,1,1,2,0,0,1,3,0,1,1,0,2,2,0,4,0,54,1,12,1,7,1,4,1,0,6
4940,35,1,2018,238,1190,6,2,332088.25831702666,488172,239969,1,4,3,4,4,4,2,2,2,1,1,6,1,1,6,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,3,2,2,0,2,1,4,0,5,0,73,1,2,2,7,1,4,1,0,6
4940,36,1,2018,305,1220,6,2,135844.95270711067,488172,239969,1,2,2,4,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,1,1,2,0,2,2,0,2,2,0,4,0,34,1,6,1,7,1,4,1,0,6
4940,38,1,2018,170,170,6,2,899244.0075144466,488172,239969,1,1,1,4,4,3,2,1,2,1,1,6,1,1,6,1,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,1,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,66,1,6,5,7,1,4,1,0,6
4940,39,1,2018,224,224,6,2,2194904.3629505136,488172,239969,1,2,1,3,4,4,3,1,3,1,1,6,1,1,7,1,1,4,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,62,1,5,5,7,1,4,1,0,6
4940,40,1,2018,178,712,6,2,562397.056425312,488172,239969,1,4,4,3,5,4,2,2,2,2,1,6,1,1,7,1,1,4,1,1,6,6,6,6,1,6,6,6,1,6,6,6,6,1,6,6,6,6,1,4,0,0,0,2,2,2,0,2,2,2,0,4,0,66,1,2,1,7,6,4,1,0,6
5100,35,1,2018,358,3580,6,2,247079.7666666667,488172,239969,1,2,2,3,1,4,3,1,3,1,1,6,1,1,7,1,1,1,1,7,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,6,1,4,0,3,3,4,0,6,6,0,4,6,0,10,0,40,1,3,2,7,1,4,1,0,6
5100,36,1,2018,338,1014,6,2,216551.38888888888,488172,239969,1,2,1,3,1,4,3,1,3,1,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,1,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,23,1,8,2,7,1,4,1,0,6
5100,37,1,2018,196,196,6,2,682961.6994704125,488172,239969,1,1,1,3,1,4,3,1,3,1,1,6,1,1,7,1,1,1,1,1,6,6,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,69,1,5,5,7,1,99,0,0,0
5100,38,1,2018,285,2850,6,2,83901.66666666666,488172,239969,1,5,3,3,4,1,3,2,3,1,1,6,1,1,6,1,1,1,1,1,6,6,6,6,1,1,6,1,6,6,6,6,6,1,6,6,6,1,1,4,0,1,2,7,0,3,3,0,7,3,0,10,0,56,1,3,1,7,1,4,1,0,6
5100,47,1,2018,161,322,6,2,1089795.8333333335,488172,239969,1,4,4,4,5,1,3,2,3,2,1,6,6,1,3,1,1,4,6,NA,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,75,1,4,1,7,1,4,1,0,6
5100,48,1,2018,228,456,6,2,892162.5,488172,239969,1,3,2,3,4,4,3,2,3,2,1,6,1,1,3,6,1,1,1,1,6,6,6,6,1,1,1,6,6,6,6,6,6,1,6,6,6,6,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,41,1,6,1,7,1,2,1,0,6
5100,49,1,2018,244,976,6,2,297466.6666666666,488172,239969,1,2,2,3,5,3,3,2,3,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,4,0,0,0,3,1,1,0,1,2,2,0,4,0,67,1,6,1,7,1,4,1,0,6
5100,50,1,2018,298,1192,6,2,380236.8333333333,488172,239969,1,2,2,3,1,3,3,2,3,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,1,3,0,1,1,0,1,3,0,4,0,41,2,12,1,7,1,4,1,0,6
5100,51,1,2018,298,2086,6,2,698640.0952380951,488172,239969,1,5,3,4,4,4,3,2,3,1,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,6,6,1,6,1,6,1,1,4,0,2,1,3,1,4,3,1,2,5,0,7,0,70,2,1,1,7,6,4,1,0,6
5100,52,1,2018,269,807,6,2,326813,488172,239969,1,2,1,3,4,3,3,2,3,1,1,6,1,1,7,1,4,1,1,1,6,6,6,1,6,1,6,1,1,6,6,6,6,6,6,1,6,1,0,3,0,0,1,2,0,1,1,0,2,1,0,3,1,36,1,4,3,7,1,99,0,0,0
5105,6,1,2018,262,786,6,2,285166.6666666667,488172,239969,1,1,1,4,5,3,2,2,2,2,1,6,1,1,3,1,4,4,1,7,6,6,6,6,1,1,1,1,1,6,6,1,6,6,6,6,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,36,1,12,1,7,1,4,1,0,6
5105,7,1,2018,258,774,6,2,710266.6666666666,488172,239969,1,1,1,4,5,4,2,1,2,1,1,6,1,6,NA,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,1,6,6,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,33,1,10,2,1,1,2,1,0,1
5105,8,1,2018,255,1530,6,2,716712.0555555555,488172,239969,1,4,4,3,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,4,0,0,1,5,0,1,1,0,1,5,0,6,0,54,1,3,1,7,1,4,1,0,6
5105,9,1,2018,221,221,6,2,783431.1963550113,488172,239969,1,1,1,3,4,3,2,5,2,5,6,6,6,1,7,6,1,5,1,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,52,1,3,5,7,6,4,1,0,6
5105,10,1,2018,249,1245,6,2,1086220.6333333333,488172,239969,1,3,3,3,5,3,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,1,6,6,1,1,1,2,0,0,1,4,0,1,1,0,2,3,0,5,0,45,1,3,1,7,1,4,1,0,6
5105,11,1,2018,182,364,6,2,641281.25,488172,239969,1,2,1,3,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,58,1,4,1,7,1,4,1,0,6
5105,15,1,2018,203,812,6,2,360538.25,488172,239969,1,1,1,3,1,4,2,2,2,2,1,6,1,1,7,1,4,1,1,1,6,6,6,6,1,1,6,1,1,6,6,6,6,6,6,6,6,6,1,4,0,0,2,2,0,2,2,0,3,1,0,4,0,64,1,1,1,7,6,4,1,0,6
5105,16,1,2018,230,690,6,2,1372138.8888888888,488172,239969,1,1,1,3,4,3,2,2,2,2,1,6,1,1,7,1,4,1,1,7,6,6,6,6,1,1,6,1,1,6,6,6,6,1,6,1,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,36,1,9,2,7,1,3,1,0,6
5105,17,1,2018,266,1862,6,2,663899.8571428572,488172,239969,1,4,4,3,4,3,2,2,2,2,1,6,1,1,3,1,4,1,1,7,6,6,6,1,1,1,1,1,1,6,6,6,6,1,1,1,6,1,1,5,0,0,2,5,0,2,2,0,2,5,1,7,0,56,1,3,1,7,1,4,1,0,6
5105,19,1,2018,114,114,6,2,1350000,488172,239969,1,1,1,3,4,4,2,1,2,1,1,6,6,6,NA,1,7,1,1,7,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,84,1,2,4,7,1,99,0,0,0
5105,20,1,2018,286,1430,6,2,290038.93333333335,488172,239969,1,2,2,3,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,6,6,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,1,2,2,0,3,3,0,2,3,1,5,0,36,1,12,2,7,1,4,1,0,6
5144,29,1,2018,245,1470,6,2,1538125,488172,239969,1,8,6,3,5,4,2,2,2,2,1,6,1,1,2,1,2,1,1,1,1,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,2,0,0,0,5,1,1,0,1,2,4,0,6,0,68,1,2,1,6,1,4,1,0,6
5144,30,1,2018,208,624,6,2,808277.7777777779,488172,239969,1,3,2,4,4,4,2,2,2,2,1,6,1,1,2,1,2,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,1,6,1,1,2,0,0,0,3,0,0,0,0,2,1,0,3,0,61,1,8,1,7,1,4,1,0,6
5144,31,1,2018,271,813,6,2,4938479.666666667,488172,239969,1,4,1,4,5,4,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,1,6,1,1,1,1,2,0,0,1,2,0,1,1,0,1,2,0,3,0,55,2,8,2,7,1,4,1,0,6
5144,32,1,2018,261,1305,6,2,528488.7683332416,488172,239969,1,3,3,3,3,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,1,2,1,3,2,1,2,3,0,5,0,76,1,3,1,7,1,4,1,0,6
5144,33,1,2018,146,292,6,2,483937.5,488172,239969,1,2,1,3,1,3,2,2,2,2,1,6,1,1,3,6,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,0,2,2,0,2,1,1,0,2,1,66,1,3,1,7,1,99,0,0,0
5144,34,1,2018,274,822,6,2,1688520.6666666667,488172,239969,1,3,2,4,3,1,2,2,2,1,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,6,6,1,1,2,0,0,1,2,0,1,1,0,2,1,0,3,0,40,1,6,1,7,1,3,1,0,6
5144,36,1,2018,271,1084,6,2,4000000,488172,239969,1,3,1,4,5,1,2,2,2,2,1,6,1,1,2,1,4,1,6,NA,6,6,6,6,1,1,6,1,1,1,6,1,6,1,6,1,1,6,1,2,0,0,1,3,0,1,1,0,1,3,0,4,1,37,2,15,2,7,1,4,1,0,6
5144,37,1,2018,259,1295,6,2,1222850,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,2,1,3,1,1,1,6,6,6,6,1,1,1,6,1,6,6,1,6,1,6,1,6,1,0,4,0,1,0,4,0,1,1,0,3,2,0,5,1,64,1,6,4,7,1,4,1,0,6
5144,38,1,2018,189,567,6,2,1596111.111111111,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,2,1,4,1,1,1,6,6,1,1,1,1,1,1,1,6,6,1,1,6,1,1,1,6,1,2,0,0,0,2,1,1,0,1,2,1,0,3,0,68,2,6,1,4,1,3,1,0,6
5144,40,1,2018,215,645,6,2,1457833.3333333333,488172,239969,1,2,2,4,4,4,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,1,6,6,6,1,0,3,0,0,0,3,0,0,0,0,3,0,1,3,1,47,1,5,4,7,6,4,1,0,6
5144,41,1,2018,347,694,6,2,625000,488172,239969,1,2,2,4,4,4,2,2,2,1,1,6,1,1,3,1,4,1,1,1,6,6,6,6,1,1,6,1,1,6,6,1,6,1,6,6,6,1,0,3,0,1,0,1,0,1,1,0,1,1,0,2,1,29,2,9,2,7,1,4,1,0,6
5336,1,1,2018,213,426,6,20,884181.4253098533,488172,239969,1,4,3,4,4,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,1,75,1,1,2,7,1,99,0,0,0
5336,20,1,2018,389,1556,6,20,1384295.0430528428,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,1,1,6,6,1,6,1,6,1,6,1,1,2,0,0,2,2,0,2,2,0,2,2,0,4,1,32,2,12,1,1,1,2,1,0,1
5336,21,1,2018,364,364,6,20,1830684.931506856,488172,239969,1,2,1,4,4,1,2,2,2,2,1,6,1,1,3,6,7,1,6,NA,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,48,1,6,5,7,1,2,1,0,6
5336,22,1,2018,285,855,6,20,521927.38339481904,488172,239969,1,3,3,4,5,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,1,6,6,6,6,1,4,0,0,1,0,2,3,1,2,1,2,0,3,0,70,2,4,1,1,1,4,1,0,6
5336,23,1,2018,452,1356,6,20,2011741.682974567,488172,239969,1,2,1,4,4,1,2,2,2,2,1,6,1,1,3,1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,6,6,6,1,1,1,6,1,0,3,0,0,1,2,0,1,1,0,1,2,0,3,1,43,2,15,3,1,1,1,1,0,1
5336,24,1,2018,423,3384,6,20,642189.3126223115,488172,239969,1,4,4,4,5,1,2,2,2,2,1,6,1,1,3,1,2,1,1,7,6,6,6,1,1,1,1,6,1,6,6,6,6,1,1,1,6,1,0,4,0,3,1,4,0,4,4,0,3,5,0,8,0,62,2,4,4,7,1,6,1,0,6
5336,25,1,2018,345,690,6,20,678962.8180039163,488172,239969,1,1,1,4,3,1,2,1,2,1,1,6,1,1,7,6,2,1,1,7,6,6,6,6,1,1,1,6,6,6,6,6,6,6,6,1,6,1,0,3,0,0,0,2,0,0,0,0,1,1,0,2,1,54,1,3,4,7,1,6,1,0,6
5336,30,1,2018,397,1588,6,20,1304488.7475538207,488172,239969,1,5,3,4,5,1,2,2,2,2,1,6,1,1,2,1,2,4,1,1,1,6,6,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,0,4,0,0,0,3,1,1,0,1,0,4,0,4,0,39,2,16,5,1,1,1,1,0,1
5336,31,1,2018,423,3384,6,20,1400770.9559686938,488172,239969,1,4,4,4,5,1,2,2,2,2,1,6,1,1,2,1,1,1,1,2,1,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,1,1,1,4,0,0,2,6,0,2,2,0,3,5,0,8,0,52,1,6,1,7,1,3,1,0,6
5336,32,1,2018,175,175,6,20,623639.9217221157,488172,239969,1,2,2,4,1,1,2,1,2,1,1,6,1,1,3,6,3,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,66,1,2,4,7,6,99,0,0,0
5336,34,1,2018,213,426,6,20,1036432.717968716,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,71,1,3,1,7,1,4,1,0,6
5362,1,1,2018,321,642,6,20,989357.7951728672,488172,239969,1,4,2,4,3,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,0,3,0,0,0,1,1,1,0,1,0,2,0,2,0,80,1,4,4,7,1,99,0,0,0
5362,2,1,2018,184,184,6,20,1405911.1679881965,488172,239969,1,3,1,4,3,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,73,1,3,4,7,1,99,0,0,0
5362,3,1,2018,502,3012,6,20,279606.8938899771,488172,239969,1,3,2,4,4,1,3,2,3,2,1,6,1,1,3,1,1,1,1,7,1,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,1,2,3,0,3,3,0,2,4,0,6,0,47,1,6,2,7,1,99,0,0,0
5362,4,1,2018,242,242,6,20,555844.2270058729,488172,239969,1,2,1,4,3,1,3,2,3,2,1,6,6,1,7,1,1,1,6,NA,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,58,1,4,5,7,1,99,0,0,0
5362,32,1,2018,415,2490,6,20,331075.75004120596,488172,239969,1,3,2,4,4,1,2,1,2,1,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,0,4,0,1,1,4,0,2,2,0,3,3,0,6,1,60,1,3,4,7,1,99,0,0,0
5362,34,1,2018,356,356,6,20,1005870.8414872836,488172,239969,1,2,2,4,3,1,2,1,2,1,1,6,6,1,7,6,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,64,1,5,3,7,6,99,0,0,0
5362,35,1,2018,372,1860,6,20,598464.0044063488,488172,239969,1,3,2,4,5,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,1,1,1,1,2,0,0,2,3,0,2,2,0,3,2,0,5,0,37,2,12,2,7,1,4,1,0,6
5362,37,1,2018,437,1748,6,20,257272.42335290377,488172,239969,1,1,1,4,1,1,2,1,2,1,1,6,1,1,7,1,1,1,1,7,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,2,0,2,0,2,2,0,2,2,0,4,0,55,1,3,1,7,1,4,1,0,6
5362,38,1,2018,256,512,6,20,979340.9980430563,488172,239969,1,5,4,4,4,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,1,6,6,0,3,0,0,0,1,1,1,0,1,1,1,0,2,0,88,2,2,4,7,1,99,0,0,0
5362,39,1,2018,375,1875,6,20,1438349.1689497768,488172,239969,1,6,4,4,5,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,1,6,1,1,1,1,1,6,1,1,6,1,6,1,6,1,1,1,1,4,0,0,1,3,1,2,1,1,2,3,0,5,1,48,3,16,2,7,1,5,1,0,6
5656,14,1,2018,316,1580,6,20,694050.8806262256,488172,239969,1,3,3,4,5,1,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,1,6,1,6,6,6,1,1,2,0,0,0,5,0,0,0,0,2,3,0,5,0,59,1,2,1,7,1,4,1,0,6
5656,15,1,2018,245,490,6,20,989442.9589041132,488172,239969,1,1,1,4,3,1,2,1,2,1,1,6,1,1,7,1,1,1,3,3,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,0,4,0,0,0,2,0,0,0,0,1,1,0,2,0,41,1,6,5,7,1,4,1,0,6
5656,16,1,2018,302,3020,6,20,1182889.0144228083,488172,239969,1,5,4,4,5,1,2,2,2,2,1,6,1,1,3,1,1,5,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,1,6,6,6,1,1,4,0,0,2,6,2,4,2,2,5,5,0,10,1,69,2,6,1,1,1,4,1,0,6
5656,17,1,2018,318,1590,6,20,723254.6640574064,488172,239969,1,5,3,4,5,1,3,2,3,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,6,1,6,1,4,0,0,0,5,0,0,0,0,1,4,0,5,0,55,1,15,1,1,1,4,1,0,6
5656,18,1,2018,302,604,6,20,729507.8277886524,488172,239969,1,3,3,4,3,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,6,6,1,0,3,0,0,0,2,0,0,0,0,1,1,0,2,1,42,1,6,2,7,1,6,1,0,6
5656,19,1,2018,332,1328,6,20,1107966.7318982428,488172,239969,1,3,3,4,5,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,4,0,0,0,0,1,3,0,4,0,45,2,12,1,7,1,3,1,0,6
5656,21,1,2018,343,1715,6,20,582566.862361385,488172,239969,1,4,3,4,5,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,4,0,1,0,4,0,1,1,0,2,3,0,5,0,50,1,6,1,7,1,3,1,0,6
5656,22,1,2018,251,1004,6,20,366954.2563600797,488172,239969,1,5,4,4,3,1,2,2,2,2,1,6,1,1,3,1,1,1,1,7,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,0,4,0,0,2,1,1,3,2,1,3,1,0,4,0,41,1,8,3,7,1,4,1,0,6
5656,23,1,2018,429,1287,6,20,899408.2255089859,488172,239969,1,2,2,4,4,1,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,1,6,6,6,1,0,3,0,1,1,1,0,2,2,0,1,2,0,3,0,44,2,6,5,7,1,2,1,0,6
5656,25,1,2018,262,1310,6,20,649281.245923029,488172,239969,1,3,3,4,3,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,1,6,1,1,4,0,1,0,2,2,3,1,2,3,2,0,5,0,77,1,3,1,7,1,4,1,0,6
5656,26,1,2018,304,912,6,20,1039399.8695368596,488172,239969,1,3,2,4,3,1,2,2,2,9,1,6,1,1,3,1,1,1,6,NA,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,1,2,0,1,1,0,1,2,0,3,1,31,1,6,2,7,1,99,0,0,0
5677,26,1,2018,837,837,6,20,2090000,488172,239969,1,2,2,4,4,4,2,1,2,1,1,6,1,1,2,6,1,1,6,NA,6,6,1,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,25,1,9,5,7,1,2,1,0,6
5677,27,1,2018,704,1408,6,20,398180.4096379709,488172,239969,1,2,2,4,4,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,6,6,0,4,0,0,0,2,0,0,0,0,0,2,0,2,0,47,1,6,3,7,1,99,0,1,0
5677,28,1,2018,604,4228,6,20,885976.3110724288,488172,239969,1,2,2,4,3,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,1,6,1,6,1,1,4,0,1,2,4,0,3,3,0,5,2,0,7,1,41,2,6,2,7,1,4,1,0,6
5677,30,1,2018,678,2712,6,20,710117.5,488172,239969,1,2,2,4,4,1,2,2,2,2,1,6,1,1,3,1,1,4,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,2,0,0,2,2,0,2,2,0,2,2,0,4,0,52,1,9,1,7,1,4,1,0,6
5677,31,1,2018,575,2300,6,20,550298.3333333333,488172,239969,1,2,1,4,1,1,2,2,2,2,1,6,1,1,2,1,1,1,1,4,6,6,6,1,1,6,6,1,6,6,6,6,6,1,6,6,6,1,1,2,0,1,1,2,0,2,2,0,3,1,0,4,0,39,1,9,2,7,1,2,1,0,6
5677,54,1,2018,580,2320,6,20,1928125,488172,239969,1,3,3,4,3,1,5,2,5,2,1,6,1,1,3,1,1,4,6,NA,6,6,6,6,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,4,0,0,0,0,2,2,0,4,0,46,1,6,1,1,1,2,1,0,1
