upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_celular,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_quiere_trabajo,jefe_caja_jubilacion1,lnipcm,totpov,extpov
12434,23,1,2019,215,215,rural,Itapua,495214.48999046854,497049,243608,2,2,Ladrillo,Lecherada,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Cedida,No_propio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,48,Guarani,1,Soltero,No,Yes,Cuenta_propia,No,No,13.11274626080987,tot_pov,nonext_pov
12434,24,1,2019,215,215,rural,Itapua,474297.533365111,497049,243608,2,1,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,No,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,48,Bilingual,6,Soltero,No,Yes,Cuenta_propia,No,No,13.069590111272582,tot_pov,nonext_pov
12434,25,1,2019,165,660,rural,Itapua,544693.8375770897,497049,243608,5,4,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Extendido,0,0,2,2,2,0,2,2,2,Yes,4,No,82,Guarani,4,Casado,No,Yes,No_trabajo,No,No,13.207979149882194,nontot_pov,nonext_pov
12434,26,1,2019,206,1030,rural,Itapua,528868.926444448,497049,243608,4,4,Madera,Tierra,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_protegido,Pozo_terreno,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,0,1,2,2,3,1,2,2,3,Yes,5,No,68,Guarani,3,Unido,No,Yes,Cuenta_propia,No,No,13.178495904041416,nontot_pov,nonext_pov
12434,27,1,2019,179,537,rural,Itapua,2190510.503336517,497049,243608,5,3,Ladrillo,Baldosa,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Extendido,0,1,1,1,2,1,1,2,1,No,3,Yes,69,Guarani,12,Viudo,Yes,Yes,No_remunerado,No,No,14.599645181173928,nontot_pov,nonext_pov
12472,7,1,2019,313,939,rural,Itapua,803050.5243088679,497049,243608,4,2,Ladrillo,Baldosa,Teja,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Otro,Cedida,No_propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,1,2,No,3,No,34,Bilingual,12,Unido,Yes,Yes,Privado,No,Yes,13.596172910387745,nontot_pov,nonext_pov
12472,11,1,2019,344,1376,rural,Itapua,463402.41992373817,497049,243608,3,2,Ladrillo,Baldosa,Teja,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Alquilada,No_propio,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,1,3,No,4,No,29,Guarani,9,Unido,Yes,Yes,Privado,No,Yes,13.046351113072385,tot_pov,nonext_pov
12472,12,1,2019,248,248,rural,Itapua,2475988.7988560605,497049,243608,2,2,Madera,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Cedida,No_propio,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,35,Guarani,6,Soltero,No,Yes,Privado,No,No,14.722150388889501,nontot_pov,nonext_pov
12472,13,1,2019,229,687,rural,Itapua,341709.88655862823,497049,243608,2,2,Madera,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,No,Leña,Quema,Propia,Condo,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,1,2,0,1,1,0,2,1,No,3,Yes,49,Guarani,2,Casado,No,Yes,No_trabajo,No,No,12.7417173711312,tot_pov,nonext_pov
12472,14,1,2019,179,358,rural,Itapua,1632099.976644428,497049,243608,3,3,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Extendido,0,0,1,1,1,0,1,1,1,No,2,Yes,70,Guarani,9,Soltero,No,Yes,No_remunerado,No,No,14.30537807282865,nontot_pov,nonext_pov
12472,15,1,2019,148,148,rural,Itapua,2744090.562440427,497049,243608,1,1,Madera,Tierra,Fibrocemento,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,70,Guarani,2,Casado,No,Yes,Privado,No,No,14.82496027108812,nontot_pov,nonext_pov
12472,22,1,2019,260,520,rural,Itapua,334361.79694947664,497049,243608,3,2,Madera,Lecherada,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Condo,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,0,0,2,0,0,0,0,1,1,No,2,No,47,Guarani,8,Soltero,No,Yes,Cuenta_propia,No,No,12.71997891009425,tot_pov,nonext_pov
12472,25,1,2019,129,129,rural,Itapua,1173364.579193576,497049,243608,4,3,Madera,Lecherada,Teja,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,77,Bilingual,4,Viudo,Yes,Yes,Patron,No,No,13.975385888546123,nontot_pov,nonext_pov
12550,2,1,2019,276,1104,rural,Itapua,1557635.2784360168,497049,243608,3,2,Madera,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,4,0,0,0,0,2,2,No,4,Yes,44,Guarani,6,Casado,Yes,Yes,Cuenta_propia,No,No,14.258679382010664,nontot_pov,nonext_pov
12550,5,1,2019,207,414,rural,Itapua,447380.27488151594,497049,243608,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Nuclear_Incompleto,0,0,2,0,0,0,0,2,0,No,2,Yes,59,Guarani,6,Soltero,No,Yes,Cuenta_propia,No,No,13.011164238737047,tot_pov,nonext_pov
12550,6,1,2019,189,378,rural,Itapua,2440073.370005842,497049,243608,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Nuclear_Incompleto,0,0,1,1,1,0,1,1,1,No,2,Yes,68,Castellano,9,Viudo,Yes,Yes,No_trabajo,No,No,14.707538666491827,nontot_pov,nonext_pov
12550,7,1,2019,188,188,rural,Itapua,1319077.9620853062,497049,243608,1,1,Madera,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Unipersonal,0,0,1,0,0,0,0,1,0,No,1,Yes,63,Bilingual,4,Viudo,No,Yes,Cuenta_propia,No,No,14.092443536916544,nontot_pov,nonext_pov
12550,22,1,2019,311,622,rural,Itapua,399241.7061611369,497049,243608,3,2,Madera,Madera,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Extendido,0,1,1,0,1,1,0,1,1,No,2,Yes,19,Castellano,12,Soltero,No,Yes,No_trabajo,Yes,No,12.897322292313927,tot_pov,nonext_pov
12550,23,1,2019,263,1052,rural,Itapua,1087476.2680094773,497049,243608,5,3,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,0,4,0,0,0,0,2,2,No,4,No,44,Castellano,11,Casado,No,Yes,Cuenta_propia,No,No,13.89937021918684,nontot_pov,nonext_pov
12550,25,1,2019,271,813,rural,Itapua,527509.27251184755,497049,243608,3,2,Madera,Lecherada,Fibrocemento,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun,Yes,Electricidad,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Extendido,0,1,2,0,1,1,0,1,2,Yes,3,No,40,Guarani,3,Unido,No,Yes,Cuenta_propia,No,No,13.175921722399375,nontot_pov,nonext_pov
12550,26,1,2019,276,552,rural,Itapua,1324983.412322273,497049,243608,2,1,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Alquilada,No_propio,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,36,Castellano,12,Unido,Yes,Yes,Publico,No,Yes,14.096910498322039,nontot_pov,nonext_pov
12550,27,1,2019,137,137,rural,Itapua,2238177.284360186,497049,243608,3,3,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,68,Castellano,7,Casado,No,Yes,Privado,No,No,14.621172380248431,nontot_pov,nonext_pov
12550,28,1,2019,171,342,rural,Itapua,1720045.5568720356,497049,243608,4,3,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,1,1,1,0,1,1,1,No,2,No,68,Bilingual,5,Casado,No,No,Cuenta_propia,No,No,14.357861334992382,nontot_pov,nonext_pov
12580,5,1,2019,372,1488,rural,Itapua,490605.6753554495,497049,243608,4,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Extendido,1,0,3,0,1,1,0,3,1,No,4,Yes,39,Guarani,6,Separado,Yes,Yes,Cuenta_propia,No,No,13.103395978932541,tot_pov,nonext_pov
12580,8,1,2019,206,412,rural,Itapua,1479689.5734597135,497049,243608,3,2,Ladrillo,Baldosa,Hormigon,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Nuclear_Completo,0,0,1,1,1,0,1,1,1,No,2,No,66,Castellano,3,Casado,No,Yes,No_trabajo,No,No,14.207342876077824,nontot_pov,nonext_pov
12580,11,1,2019,330,1650,rural,Itapua,479090.04739336425,497049,243608,4,3,Madera,Madera,Zinc,Pozo_bomba,Caneria_terreno,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Extendido,1,0,4,0,1,1,0,3,2,No,5,No,39,Guarani,5,Unido,Yes,Yes,Privado,No,Yes,13.079643849107882,tot_pov,nonext_pov
12580,13,1,2019,225,225,rural,Itapua,598862.5592417053,497049,243608,3,2,Madera,Ladrillo,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Cedido,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,1,0,No,1,Yes,59,Guarani,2,Soltero,No,Yes,No_trabajo,No,No,13.30278740042209,nontot_pov,nonext_pov
12580,24,1,2019,258,258,rural,Itapua,1752920.6161137416,497049,243608,2,1,Madera,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,60,Bilingual,6,Soltero,No,Yes,Cuenta_propia,No,No,14.376793878288,nontot_pov,nonext_pov
12580,30,1,2019,328,1312,rural,Itapua,326110.41682464414,497049,243608,4,3,Madera,Lecherada,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Chacra,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Extendido,0,2,2,0,2,2,0,2,2,No,4,No,50,Guarani,10,Casado,No,Yes,Cuenta_propia,No,No,12.694991304918386,tot_pov,nonext_pov
12580,31,1,2019,256,512,rural,Itapua,410263.16587677674,497049,243608,3,2,Madera,Tierra,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Extendido,0,1,0,1,2,1,1,1,1,No,2,Yes,87,Guarani,0,Viudo,No,No,Cuenta_propia,No,No,12.924554100763476,tot_pov,nonext_pov
12580,32,1,2019,381,2286,rural,Itapua,5325873.672310461,497049,243608,5,4,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Recoleccion_publica,Cedida,No_propio,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,1,1,4,0,2,2,0,4,2,No,6,No,42,Castellano,9,Casado,Yes,Yes,Cuenta_propia,No,No,15.488087326019224,nontot_pov,nonext_pov
12580,33,1,2019,291,873,rural,Itapua,1356933.8388625574,497049,243608,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Vertedero_municipal,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Extendido,0,0,3,0,0,0,0,2,1,No,3,Yes,54,Bilingual,6,Casado,No,Yes,No_trabajo,No,No,14.12073818218447,nontot_pov,nonext_pov
12845,8,1,2019,267,1602,rural,Itapua,86779.62085308044,497049,243608,3,3,Ladrillo,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,1,1,3,1,3,2,1,3,3,No,6,Yes,66,Guarani,2,Unido,No,No,Cuenta_propia,No,No,11.371127090284034,tot_pov,ext_pov
12845,9,1,2019,145,290,rural,Itapua,651720.0967849616,497049,243608,2,1,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,No,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,0,2,2,0,2,1,1,No,2,No,73,Guarani,0,Unido,No,No,No_trabajo,No,No,13.387370449323848,nontot_pov,nonext_pov
12845,21,1,2019,234,1170,rural,Itapua,3964921.4516587616,497049,243608,4,4,Madera,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Extendido,0,0,4,1,1,0,1,2,3,No,5,No,65,Guarani,6,Casado,No,Yes,No_trabajo,Yes,No,15.192996602428314,nontot_pov,nonext_pov
12845,22,1,2019,280,1960,rural,Itapua,644559.2742044677,497049,243608,5,4,Madera,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,2,5,0,2,2,0,2,5,No,7,No,61,Guarani,3,Casado,No,Yes,Cuenta_propia,No,No,13.376322066417906,nontot_pov,nonext_pov
12845,23,1,2019,235,705,rural,Itapua,1027543.3507108988,497049,243608,3,3,Madera,Tierra,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Fiscal_municipal,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Extendido,0,0,3,0,0,0,0,1,2,No,3,No,59,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,13.842681414935427,nontot_pov,nonext_pov
12845,24,1,2019,170,340,rural,Itapua,347482.0125978995,497049,243608,3,3,Madera,Lecherada,Teja,Artesiano,Caneria_vivienda,Artesiano,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,1,1,1,0,1,1,1,No,2,No,71,Guarani,2,Casado,No,No,No_trabajo,No,No,12.758468180339067,tot_pov,nonext_pov
12845,25,1,2019,155,155,rural,Itapua,890455.3933649277,497049,243608,1,1,Madera,Tierra,Paja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,No,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,69,Guarani,1,Separado,No,No,Cuenta_propia,No,No,13.699488288783925,nontot_pov,nonext_pov
12845,26,1,2019,345,1725,rural,Itapua,301709.59336492856,497049,243608,2,2,Ladrillo,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,No,Letrina_comun,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,1,2,2,0,3,3,0,2,3,No,5,Yes,35,Guarani,4,Soltero,No,Yes,Cuenta_propia,No,No,12.617220222337767,tot_pov,nonext_pov
12845,27,1,2019,202,606,rural,Itapua,405931.44338630146,497049,243608,2,2,Madera,Tierra,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,No,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Extendido,0,0,2,1,1,0,1,2,1,No,3,Yes,71,Guarani,0,Unido,No,No,No_trabajo,No,No,12.913939565671212,tot_pov,nonext_pov
12845,31,1,2019,335,1675,rural,Itapua,309368.8947867294,497049,243608,2,2,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Nuclear_Incompleto,1,2,2,0,3,3,0,3,2,No,5,Yes,34,Guarani,2,Soltero,No,No,Cuenta_propia,No,No,12.64228967808768,tot_pov,nonext_pov
12845,32,1,2019,155,155,rural,Itapua,1307766.1137440738,497049,243608,1,1,Madera,Lecherada,Fibrocemento,SENASA,Vecino,SENASA,Vecino,No,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,72,Guarani,0,Soltero,No,No,Cuenta_propia,No,No,14.08383098288822,nontot_pov,nonext_pov
12845,33,1,2019,212,636,rural,Itapua,555831.2123883344,497049,243608,3,3,Madera,Tierra,Teja,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Extendido,0,1,1,1,2,1,1,1,2,No,3,Yes,70,Guarani,3,Soltero,No,Yes,Cuenta_propia,No,No,13.228219952303425,nontot_pov,nonext_pov
12898,2,1,2019,264,1056,rural,Itapua,583424.5,497049,243608,3,2,Madera,Lecherada,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Nuclear_Completo,0,2,2,0,2,2,0,2,2,No,4,No,44,Bilingual,2,Casado,Yes,Yes,Privado,No,Yes,13.276670330734532,nontot_pov,nonext_pov
12898,4,1,2019,232,928,rural,Itapua,784595.1422480997,497049,243608,3,3,Madera,Tierra,Zinc,Pozo_sin_bomba,Pozo_terreno,Pozo_protegido,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Extendido,1,1,1,1,3,2,1,2,2,No,4,Yes,68,Guarani,3,Soltero,No,Yes,No_remunerado,No,No,13.572923121364601,nontot_pov,nonext_pov
12898,5,1,2019,175,350,rural,Itapua,861162.5,497049,243608,4,2,Ladrillo,Ladrillo,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,56,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,13.66603849963204,nontot_pov,nonext_pov
12898,6,1,2019,175,350,rural,Itapua,367125,497049,243608,5,2,Madera,Lecherada,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,53,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,12.813457668500922,tot_pov,nonext_pov
12898,7,1,2019,193,386,rural,Itapua,646250,497049,243608,1,1,Madera,Ladrillo,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,39,Guarani,4,Unido,No,Yes,Privado,No,No,13.378941704804776,nontot_pov,nonext_pov
12898,17,1,2019,274,1370,rural,Itapua,635402.0759261162,497049,243608,3,2,Madera,Lecherada,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Hoyo,Propia,Cedido,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Nuclear_Completo,1,2,2,0,3,3,0,4,1,Yes,5,No,37,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,13.362013267929175,nontot_pov,nonext_pov
12898,18,1,2019,229,916,rural,Itapua,1219208.3333333333,497049,243608,3,3,Madera,Lecherada,Teja,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Nuclear_Completo,0,0,4,0,0,0,0,2,2,No,4,No,63,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,14.013712298974275,nontot_pov,nonext_pov
